,log2FC,symbol
55177,1.1230110704999996,RMDN3
10613,1.121465217749999,ERLIN1
292,1.1210959149999997,SLC25A5
57678,1.1210663307499997,GPAM
64854,1.12037878675,USP46
79723,1.1187128742500008,SUV39H2
284992,1.1177520037499997,CCDC150
57620,1.1168871787499999,STIM2
11014,1.1151709947499988,KDELR2
5902,1.1147008542499997,RANBP1
387082,1.1145457282500004,SUMO4
55833,1.1127971712500013,UBAP2
10090,1.1127462217500002,UST
55374,1.1127096302499995,TMCO6
3146,1.1120463445000013,HMGB1
1633,1.1097439292500004,DCK
65108,1.105864888250001,MARCKSL1
2260,1.104886339,FGFR1
5932,1.1040073012500002,RBBP8
116071,1.10178835475,BATF2
5606,1.1000928077500003,MAP2K3
25927,1.1000351855000012,CNRIP1
54535,1.0994469804999998,CCHCR1
3669,1.0991451217500003,ISG20
79892,1.098556531499998,MCMBP
148213,1.0975221577499994,ZNF681
79017,1.0972125174999974,GGCT
23493,1.09713686525,HEY2
10054,1.095590360000001,UBA2
440145,1.0949949652500006,MZT1
9456,1.0947261619999988,HOMER1
83690,1.0923382779999997,CRISPLD1
119392,1.0923295772500001,SFR1
10793,1.092206718,ZNF273
2669,1.0911903845,GEM
8503,1.0893851007500004,PIK3R3
118429,1.0874510817500003,ANTXR2
5176,1.0871322332500002,SERPINF1
21,1.0868516439999993,ABCA3
51773,1.0865108777500012,RSF1
2331,1.0849258219999998,FMOD
54495,1.08477199875,TMX3
256435,1.0829080685,ST6GALNAC3
84187,1.0819165452499995,TMEM164
6749,1.0814304765000013,SSRP1
92659,1.0807390545000004,MILIP
378708,1.080607369,CENPS
10198,1.0802975090000002,MPHOSPH9
5496,1.0800743504999994,PPM1G
57706,1.0800095187499998,DENND1A
83903,1.07907564875,HASPIN
1003,1.0785969784999985,CDH5
54819,1.0784506975,ZCCHC10
5190,1.0769387737499998,PEX6
27074,1.0744427905,LAMP3
2022,1.0723272120000003,ENG
1466,1.070696497500002,CSRP2
399818,1.0706799607499988,EEF1AKMT2
81931,1.069940485250001,ZNF93
65095,1.0697561164999998,KRI1
23239,1.06973137575,PHLPP1
400569,1.06969731475,MED11
83483,1.06927461075,PLVAP
1183,1.0689133569999996,CLCN4
2627,1.0687402759999998,GATA6
7555,1.0685742769999989,CNBP
8622,1.0684940327499999,PDE8B
10436,1.0684744099999985,EMG1
139886,1.0672650752500008,SPIN4
11168,1.0671524344999987,PSIP1
55422,1.0666466492500009,ZNF331
8975,1.0645842400000012,USP13
26354,1.0609375505000003,GNL3
57826,1.0596041217499987,RAP2C
65057,1.0584261767500003,ACD
4061,1.0583556915000005,LY6E
171546,1.05804840275,SPTSSA
7351,1.0576243142500004,UCP2
79844,1.0571388559999995,ZDHHC11
10155,1.0569404870000003,TRIM28
10265,1.0566428747499996,IRX5
144348,1.056204397250001,ZNF664
3661,1.0540287502499996,IRF3
57655,1.0534487074999994,GRAMD1A
118987,1.0532679707500003,PDZD8
55270,1.051387845499999,NUDT15
10172,1.0503335285000004,ZNF256
27068,1.0487121742500012,PPA2
79902,1.0460625664999998,NUP85
54762,1.0458393685000003,GRAMD1C
148203,1.0456047725,ZNF738
3189,1.0452721382500005,HNRNPH3
136,1.045052889499999,ADORA2B
90362,1.044279189,FAM110B
9702,1.0422324214999987,CEP57
8660,1.0419547700000003,IRS2
51011,1.0392514197500002,FAHD2A
1736,1.0383605374999991,DKC1
64744,1.0382399685,SMAP2
9270,1.0377644177499992,ITGB1BP1
51154,1.0365488639999993,MRTO4
4863,1.0362225702500005,NPAT
151188,1.0362102682500005,ARL6IP6
10946,1.0360702545000002,SF3A3
84188,1.0353303839999999,FAR1
79172,1.0350590960000003,CENPO
85457,1.034888925499999,CIPC
6118,1.0325529297499996,RPA2
29899,1.0323478644999993,GPSM2
8550,1.0318479527499997,MAPKAPK5
65094,1.0314007805000003,JMJD4
865,1.0310192085,CBFB
55207,1.0306549459999985,ARL8B
10642,1.03037127325,IGF2BP1
8727,1.0295143717500004,CTNNAL1
55351,1.0294082230000008,STK32B
5859,1.0283452805,QARS1
60509,1.0263124244999995,AGBL5
56548,1.0250407687500003,CHST7
23435,1.0247492240000007,TARDBP
124491,1.0240761872500004,TMEM170A
23052,1.0236641567499998,ENDOD1
79805,1.0226315757500002,VASH2
6934,1.022487893500001,TCF7L2
79191,1.0218838870000013,IRX3
84126,1.0215243382500003,ATRIP
896,1.0199666870000001,CCND3
79154,1.0191283257500001,DHRS11
5638,1.0185745665000017,PRRG1
10585,1.0164367492499995,POMT1
285759,1.0163205667500002,LINC02880
11270,1.0155368552499997,NRM
23028,1.0146131067499997,KDM1A
23048,1.0136080162500019,FNBP1
2752,1.01325136025,GLUL
4722,1.0117827017500005,NDUFS3
53371,1.0111368914999996,NUP54
23648,1.0108064555,SSBP3
57523,1.0099949930000003,NYNRIN
10189,1.009920997750001,ALYREF
6137,1.0087282302499991,RPL13
8089,1.0080106815,YEATS4
5036,1.0068609900000007,PA2G4
140885,1.0065485237500003,SIRPA
200894,1.006409391500001,ARL13B
54939,1.0062639522500003,COMMD4
56889,1.004900737499998,TM9SF3
55210,1.0041791965000009,ATAD3A
6427,1.0014548775000005,SRSF2
6426,1.0005591442499995,SRSF1
1965,0.9994929512499997,EIF2S1
80150,0.99905056875,ASRGL1
8460,0.9989936249999998,TPST1
435,0.9989434407500006,ASL
4436,0.9985751310000017,MSH2
2820,0.9981129302499996,GPD2
254427,0.9979395492499998,PROSER2
11331,0.99774341,PHB2
79596,0.9973156652500004,OBI1
51141,0.9970341119999997,INSIG2
10785,0.9959125760000003,WDR4
23336,0.9952124269999993,SYNM
22856,0.9947053200000013,CHSY1
84803,0.9935650362500006,GPAT3
55157,0.9933886117499995,DARS2
28976,0.9930232730000004,ACAD9
441263,0.9926541704999998,DTX2P1-UPK3BP1-PMS2P11
10807,0.9910133290000003,ENTR1
5218,0.9905727097500003,CDK14
7167,0.990288790000001,TPI1
84890,0.9899552372500011,ADO
115106,0.9895332595000017,HAUS1
10801,0.9889284945000014,SEPTIN9
80742,0.9872473142500002,PRR3
29890,0.9859652412499997,RBM15B
367,0.9857889474999997,AR
10391,0.98538708275,CORO2B
26505,0.9827449945,CNNM3
80221,0.9822600575000004,ACSF2
100628315,0.9818411659999997,DNM3OS
7138,0.9803526870000008,TNNT1
23165,0.9785405037499988,NUP205
148327,0.9760400035000005,CREB3L4
388796,0.9751780277500011,SNHG17
10723,0.9751021450000001,SLC12A7
5928,0.9748369045,RBBP4
81611,0.9745942612499991,ANP32E
55755,0.9729041762500001,CDK5RAP2
6421,0.9716202050000007,SFPQ
4716,0.9710745845000002,NDUFB10
55728,0.9696277352500005,N4BP2
3092,0.9674413712500005,HIP1
2997,0.96717815425,GYS1
64207,0.9658837175000006,IRF2BPL
3837,0.9658097575000006,KPNB1
84950,0.9656461304999997,PRPF38A
6647,0.9644385799999995,SOD1
124454,0.9636799199999988,EARS2
23623,0.9634867815000003,RUSC1
5471,0.9630630475000004,PPAT
23151,0.9617372492499996,GRAMD4
55148,0.9610641012499999,UBR7
80324,0.9591503780000004,PUS1
28987,0.9587094107499992,NOB1
3098,0.9575878992500009,HK1
154810,0.95664628825,AMOTL1
55502,0.9565537040000001,HES6
3184,0.9561649149999987,HNRNPD
644353,0.9560760365000003,ZCCHC18
7913,0.955543227499998,DEK
5621,0.950072938249999,PRNP
145482,0.9498706735000013,PTGR2
79065,0.9495277370000004,ATG9A
10388,0.9494426970000003,SYCP2
29098,0.9493801987500001,RANGRF
39,0.9486595569999992,ACAT2
285830,0.9472739059999977,HLA-F-AS1
10014,0.945753227,HDAC5
1350,0.9444830517499998,COX7C
91975,0.9442012430000002,ZNF300
201255,0.9431022049999997,LRRC45
55640,0.9430808022500003,FLVCR2
5277,0.9427605407499993,PIGA
7468,0.9424491227500003,NSD2
10023,0.9422679735000004,FRAT1
10253,0.9418193885000008,SPRY2
4013,0.9410969165000012,VWA5A
6472,0.9403080354999993,SHMT2
6732,0.9395377977500008,SRPK1
388969,0.9389519719999999,C2orf68
11117,0.9386664287499995,EMILIN1
84915,0.9386595637500004,FAM222A
79973,0.9384061057500004,ZNF442
5911,0.9376829932499984,RAP2A
55256,0.9373114410000003,ADI1
11266,0.9354269342499997,DUSP12
4247,0.9352943865000007,MGAT2
16,0.9348586910000005,AARS1
126133,0.9341622809999999,ALDH16A1
55920,0.9337651395000002,RCC2
55715,0.9335043715000007,DOK4
6926,0.9323927169999999,TBX3
675,0.9322621337499997,BRCA2
64411,0.9320837542500007,ARAP3
4953,0.931511234000002,ODC1
8502,0.9306277200000004,PKP4
55135,0.9305132767500002,WRAP53
11340,0.9304685009999982,EXOSC8
10301,0.9284663384999989,DLEU1
56919,0.9282962460000004,DHX33
9475,0.9280238194999995,ROCK2
2201,0.9277750799999982,FBN2
10838,0.9276087082499993,ZNF275
10536,0.9259245822499995,P3H3
93474,0.9258431304999997,ZNF670
83932,0.9240274622500007,SPRTN
79794,0.9227200199999999,SPRING1
54386,0.9226426004999997,TERF2IP
8226,0.9221712807499998,PUDP
3213,0.9206351412499991,HOXB3
10682,0.9205850657500001,EBP
10137,0.9202075182500007,RBM12
23139,0.9197232737500007,MAST2
11177,0.91813214075,BAZ1A
10236,0.9171588255000014,HNRNPR
6597,0.9152429267500013,SMARCA4
29923,0.9150106147499999,HILPDA
138162,0.9145911537500004,PIERCE1
54107,0.9145715927499989,POLE3
27075,0.9141886862500002,TSPAN13
51199,0.912665940250001,NIN
6907,0.9121908092500002,TBL1X
55596,0.9118137485000002,ZCCHC8
100093630,0.9099076752500004,SNHG8
2861,0.9097419957500001,GPR37
389362,0.9085094905000002,PSMG4
8759,0.9081540380000002,ADAM1A
400451,0.9081440872499997,FAM174B
10376,0.9080956650000012,TUBA1B
79101,0.907033446749999,TAF1D
64949,0.9066975412499998,MRPS26
55366,0.9066167027500001,LGR4
51611,0.9064528422499993,DPH5
9987,0.9058942759999997,HNRNPDL
3178,0.901948127499999,HNRNPA1
7086,0.9017630384999986,TKT
4913,0.9014444265000012,NTHL1
6632,0.9007655754999995,SNRPD1
9031,0.8995413537500001,BAZ1B
9679,0.8995291607499993,FAM53B
60491,0.899395237500002,NIF3L1
1745,0.8987466939999997,DLX1
54958,0.8987286224999993,TMEM160
79064,0.8986598995000001,TMEM223
92399,0.8984141047500005,MRRF
27101,0.8974162999999997,CACYBP
11322,0.8971823365000002,TMC6
55526,0.8970728292500008,DHTKD1
506,0.8966873700000004,ATP5F1B
1915,0.89574368175,EEF1A1
57172,0.8953578694999997,CAMK1G
6835,0.8952958627500012,SURF2
55802,0.8946382862499993,DCP1A
64225,0.8942675940000004,ATL2
10989,0.8934056130000005,IMMT
57695,0.8924329985000004,USP37
90293,0.8907060045000001,KLHL13
705,0.8894214230000017,BYSL
84289,0.8888129595000005,ING5
100505687,0.8886167365000004,SNHG33
1978,0.8883292759999994,EIF4EBP1
26528,0.8872129314999988,DAZAP1
51602,0.8867226300000013,NOP58
7374,0.8847448937499998,UNG
3797,0.8843948852499999,KIF3C
8761,0.884094965000001,PABPC4
729970,0.8836254102500001,CNN3-DT
57619,0.8836139252499997,SHROOM3
7813,0.8835943190000002,EVI5
79042,0.8835571805000022,TSEN34
79183,0.8834544940000004,TTPAL
6281,0.8833081724999996,S100A10
1396,0.8818148229999991,CRIP1
9631,0.8817103530000008,NUP155
10572,0.8806737672500002,SIVA1
60681,0.8803396904999996,FKBP10
23328,0.8802582172499998,SASH1
10772,0.8798431139999998,SRSF10
10420,0.8783599547499996,TESK2
5717,0.8781974027499997,PSMD11
6122,0.8781872150000005,RPL3
3185,0.8781801269999985,HNRNPF
23658,0.8779813229999984,LSM5
10994,0.8777490112499997,HACL2
10625,0.8754552207500002,IVNS1ABP
84063,0.8752866087500002,KIRREL2
8125,0.8748033577499985,ANP32A
79664,0.8744601922499999,ICE2
2821,0.8744224972499985,GPI
90381,0.8739637067500006,TICRR
3910,0.8732386342499998,LAMA4
100506233,0.8730111119999995,RAB30-DT
51021,0.8727942980000005,MRPS16
6628,0.87251312175,SNRPB
55248,0.8716509509999995,PACC1
6182,0.8711321837499995,MRPL12
727936,0.8709553762499995,GXYLT2
10248,0.8700413042499981,POP7
114034,0.8685418027500003,TOE1
84230,0.8679056699999999,LRRC8C
6877,0.8673490032499993,TAF5
8336,0.8671024984999995,H2AC17
6091,0.8663452674999998,ROBO1
79642,0.8651458517500021,ARSJ
10982,0.8640899444999999,MAPRE2
140685,0.8632951842500001,ZBTB46
3845,0.8632826022499991,KRAS
220388,0.8627492972499997,CCDC89
152559,0.8619585052499996,PAQR3
3145,0.8613985629999998,HMBS
648987,0.8610212035,ANXA2R-OT1
51184,0.860800182000002,GPN3
1945,0.8607723360000001,EFNA4
2309,0.8597611365000004,FOXO3
375757,0.8591974772499995,SWI5
57418,0.8590000484999996,WDR18
4133,0.8582056175000004,MAP2
51104,0.8580070572500009,ABHD17B
55775,0.8579713825000006,TDP1
79590,0.8564513072499995,MRPL24
84172,0.8556160102500003,POLR1B
5292,0.8549604115000005,PIM1
23590,0.8544501564999996,PDSS1
8607,0.8543917437499999,RUVBL1
47,0.8539971802500013,ACLY
119391,0.8539676902500002,GSTO2
23077,0.8539487775000012,MYCBP2
285958,0.8535016187500002,SNHG15
84318,0.8533997455,CCDC77
133584,0.8523181182500004,EGFLAM
131544,0.8517882397499994,CRYBG3
57505,0.8512772804999997,AARS2
8148,0.8506601927499995,TAF15
2013,0.8504882270000005,EMP2
9793,0.8503746122500004,CKAP5
5144,0.8495603424999998,PDE4D
84918,0.8484335254999991,LRP11
1537,0.847483841999999,CYC1
1854,0.8472568149999997,DUT
4776,0.8469473797499996,NFATC4
7064,0.8467465712499997,THOP1
4217,0.8464306737499996,MAP3K5
55144,0.8464070290000016,LRRC8D
117178,0.8460712567500002,SSX2IP
59307,0.8454955784999996,SIGIRR
5411,0.8450370692500009,PNN
29116,0.8428270437499998,MYLIP
4973,0.8421220257500002,OLR1
219654,0.8420912119999997,ZCCHC24
2281,0.8419431125000001,FKBP1B
3643,0.8412222547500008,INSR
59345,0.8397814812500002,GNB4
79807,0.8382414680000005,GSTCD
55023,0.8362004560000003,PHIP
8289,0.8350676189999997,ARID1A
3110,0.8345665324999998,MNX1
5987,0.8326543514999996,TRIM27
116843,0.8307920572500009,SLC18B1
23076,0.8307377645000003,RRP1B
65125,0.8296649414999999,WNK1
6428,0.8296393789999996,SRSF3
4839,0.8294043620000009,NOP2
284998,0.8287082960000001,LINC01114
7422,0.8282411322499996,VEGFA
4113,0.8273260932499991,MAGEB2
958,0.8270889625000004,CD40
91404,0.8268734174999999,SESTD1
6500,0.8267747972499997,SKP1
4668,0.8267581762500003,NAGA
374659,0.8265338334999992,HDDC3
252983,0.8258418007500001,STXBP4
51377,0.8249686084999999,UCHL5
7884,0.8246678625000001,SLBP
4300,0.8244231432499998,MLLT3
64756,0.8243284302500005,ATPAF1
7994,0.8241897289999995,KAT6A
7048,0.8236743649999996,TGFBR2
3601,0.8235015297500001,IL15RA
25906,0.8234767187499994,ANAPC15
85014,0.8222320847500013,TMEM141
55193,0.8219490017500002,PBRM1
27097,0.8208273169999991,TAF5L
7706,0.8207038672500007,TRIM25
90390,0.8199301612500003,MED30
26121,0.8197336705000007,PRPF31
91860,0.8196050895,CALML4
58478,0.8193167722500014,ENOPH1
79718,0.8183362237499985,TBL1XR1
79595,0.8177764302499995,SAP130
79644,0.816338257,SRD5A3
79149,0.8158917327499999,ZSCAN5A
10193,0.8158074312499997,RNF41
2271,0.8156477922499992,FH
10643,0.814648247500001,IGF2BP3
51249,0.8142494864999996,TMEM69
23194,0.8137907080000009,FBXL7
100500850,0.8136130619999999,MIR3682
56969,0.8130964967500001,RPL23AP32
1665,0.8118258999999988,DHX15
55687,0.8112422564999999,TRMU
23644,0.8111013832499996,EDC4
9973,0.81003271325,CCS
262,0.8093359879999991,AMD1
79915,0.8090290895000001,ATAD5
26012,0.8088030544999993,NSMF
708,0.808165915,C1QBP
51367,0.8076356985000022,POP5
22809,0.8074450282499992,ATF5
1952,0.8072147384999999,CELSR2
7514,0.807090227499998,XPO1
4664,0.8070659634999995,NAB1
84973,0.8068234542499999,SNHG7
114915,0.8046577134999993,EPB41L4A-AS1
10101,0.8042203277499995,NUBP2
374393,0.8034824177500002,FAM111B
51144,0.8034131749999993,HSD17B12
284611,0.8025353979999998,EEIG2
23764,0.8025149089999992,MAFF
4208,0.8023549887499986,MEF2C
81831,0.80189214475,NETO2
5094,0.80186239875,PCBP2
53354,0.8016931542500005,PANK1
79713,0.8010585612500005,IGFLR1
23380,0.8007086502499998,SRGAP2
10160,0.8001504219999998,FARP1
51692,0.798094708499999,CPSF3
4521,0.7980274857499996,NUDT1
10905,0.7976622537499996,MAN1A2
23129,0.7964201772500008,PLXND1
100506421,0.7962203144999993,PANTR1
57646,0.7961258802500009,USP28
348995,0.79595944225,NUP43
51603,0.7958254327500001,METTL13
51477,0.7946804585000002,ISYNA1
3998,0.7940553677499995,LMAN1
2175,0.79393537275,FANCA
8805,0.7928735640000006,TRIM24
65993,0.7922587820000011,MRPS34
23621,0.7910787647500008,BACE1
79029,0.7904018725000004,AFG2B
8850,0.7897999345000013,KAT2B
10295,0.78902952375,BCKDK
9601,0.7882191625000008,PDIA4
22870,0.7877347092499996,PPP6R1
54807,0.7875480599999998,ZNF586
11342,0.7856028972499995,RNF13
132320,0.7855693632500005,SCLT1
26135,0.7847113402500003,SERBP1
2202,0.7844830025000018,EFEMP1
8623,0.7834428777500015,ASMTL
29896,0.7831305032499998,TRA2A
7748,0.7830735120000014,ZNF195
79959,0.7825632359999997,CEP76
9804,0.7808102325000004,TOMM20
23082,0.7772221982500014,PPRC1
10609,0.7765108502500002,P3H4
7057,0.7755481982500001,THBS1
653319,0.7744888532500003,MATCAP1
3417,0.7739631724999985,IDH1
51454,0.7734659675,GULP1
4651,0.7725081912499991,MYO10
54973,0.7721065950000003,INTS11
55647,0.7707286617499998,RAB20
6432,0.7702357282500021,SRSF7
8379,0.7700881430000002,MAD1L1
284098,0.7700243099999993,PIGW
9920,0.7697209922499999,KBTBD11
5999,0.7688811517500014,RGS4
2872,0.7680404222500012,MKNK2
196294,0.76780737125,IMMP1L
26227,0.767143267749999,PHGDH
10915,0.7669452045000007,TCERG1
4522,0.7664810267500002,MTHFD1
9448,0.7660270492500008,MAP4K4
392617,0.7656631707499999,ELFN1
199221,0.7644718022500001,DZIP1L
23232,0.7624380667500006,TBC1D12
199953,0.7624282997500003,TMEM201
7703,0.7616556340000002,PCGF2
23132,0.76119003225,RAD54L2
27301,0.7605301935000002,APEX2
2321,0.7591280302500012,FLT1
55361,0.7589845730000011,PI4K2A
6311,0.7581266227499999,ATXN2
140688,0.7573683549999997,NOL4L
9879,0.7572725400000007,DDX46
3216,0.7567770017499997,HOXB6
80204,0.7566759125000004,FBXO11
4200,0.7566383489999993,ME2
80031,0.7556713404999997,SEMA6D
25914,0.7556198214999998,RTTN
163,0.7544086365000009,AP2B1
3399,0.7539892279999982,ID3
25806,0.7536286725000001,VAX2
79850,0.7534739692500008,TLCD3A
22852,0.7530509822499996,ANKRD26
26775,0.7529076009999995,SNORA72
54205,0.7528324677500002,CYCS
4163,0.7524923357500004,MCC
146059,0.7521332867500004,CDAN1
28971,0.7521199175000017,AAMDC
84131,0.75150001,CEP78
2648,0.75021709525,KAT2A
10607,0.7501258087500009,TBL3
57584,0.7492956132500002,ARHGAP21
51559,0.7491886072499998,NT5DC3
84189,0.7490571707499996,SLITRK6
5536,0.7483158547500004,PPP5C
55589,0.7482707582500012,BMP2K
30968,0.748136989999999,STOML2
1938,0.7478385049999989,EEF2
56993,0.7477183195000006,TOMM22
1196,0.747380527999999,CLK2
790,0.7472429997500001,CAD
55835,0.7458508180000005,CPAP
85315,0.7457928744999998,PAQR8
63895,0.7456109165000004,PIEZO2
116225,0.7449552257500001,ZMYND19
8574,0.7443524322500004,AKR7A2
57492,0.7442288584999996,ARID1B
51293,0.7438491480000007,CD320
64425,0.7436544137500007,POLR1E
5994,0.743177196,RFXAP
79269,0.7427562632499995,DCAF10
60386,0.742329207500001,SLC25A19
343450,0.74213171275,KCNT2
4045,0.7420055892499997,LSAMP
5433,0.7419770194999993,POLR2D
219699,0.7416559275000005,UNC5B
6566,0.7414803374999996,SLC16A1
253260,0.7414571217500008,RICTOR
94239,0.7405847957499994,H2AZ2
6320,0.7391941839999996,CLEC11A
51805,0.7380662334999997,COQ3
100144603,0.7373143860000004,CHKB-DT
283431,0.73672619275,GAS2L3
54877,0.73653762025,ZCCHC2
9110,0.7359078760000006,MTMR4
1678,0.7353974745,TIMM8A
65265,0.734132057250001,C8orf33
9521,0.7338637517499986,EEF1E1
6879,0.7336823129999992,TAF7
23013,0.73365016225,SPEN
81550,0.7325841340000006,TDRD3
24140,0.7322986187499998,FTSJ1
2023,0.7322825682499996,ENO1
9960,0.7318025085000004,USP3
79725,0.7317999149999999,THAP9
593,0.731773325749999,BCKDHA
18,0.7298508522500002,ABAT
11243,0.7297786042500007,PMF1
134147,0.7291345812499999,CMBL
85415,0.7290674647500008,RHPN2
54919,0.7290448704999992,DNAAF5
10867,0.7283874847500007,TSPAN9
85015,0.7282392530000008,USP45
55125,0.7281962012500003,CEP192
2730,0.7279424300000006,GCLM
9653,0.7272553264999999,HS2ST1
51523,0.7269123350000015,CXXC5
3717,0.7264054607500015,JAK2
4999,0.7260852732499998,ORC2
26523,0.7245720332499994,AGO1
23300,0.7237164172499995,ATMIN
64397,0.7229783935,ZNF106
1479,0.7226968592500009,CSTF3
56681,0.7222575737500012,SAR1A
55559,0.7219990225000004,HAUS7
10084,0.721985482,PQBP1
51016,0.7211750532499996,EMC9
51061,0.7211590832500008,TXNDC11
1737,0.7210553060000002,DLAT
9994,0.7205666287500012,CASP8AP2
590,0.7199694789999995,BCHE
8539,0.7198092075,API5
5333,0.7195445009999997,PLCD1
64318,0.7191608132499994,NOC3L
10055,0.7189570120000006,SAE1
1579,0.7173611907499997,CYP4A11
26574,0.7171906752500004,AATF
84316,0.7158967189999998,NAA38
151651,0.7147274220000002,EFHB
147699,0.7140326705,PPM1N
25875,0.7137693837499999,LETMD1
57819,0.7132987069999999,LSM2
5591,0.7129094054999996,PRKDC
6494,0.7127103482499999,SIPA1
55810,0.7123006109999999,FOXJ2
9712,0.7116457124999993,USP6NL
3069,0.7113236919999997,HDLBP
6621,0.7104819674999998,SNAPC4
10492,0.7101887794999993,SYNCRIP
80146,0.709871978499999,UXS1
10856,0.7091458607500005,RUVBL2
659,0.7089853050000006,BMPR2
84954,0.7086171024999999,MPND
8875,0.7077128032499997,VNN2
7150,0.7071299174999979,TOP1
2624,0.7070256434999997,GATA2
147727,0.7063331607500007,ILF3-DT
4841,0.7056928920000018,NONO
10426,0.705609560500001,TUBGCP3
157570,0.7055477352500001,ESCO2
5228,0.7053620540000001,PGF
55347,0.7051903944999998,ABHD10
84837,0.7050753812500004,ARHGAP5-AS1
84522,0.704967195,JAGN1
55226,0.7047041337499991,NAT10
387066,0.7040276900000002,SNHG5
25915,0.7028898200000011,NDUFAF3
11232,0.702400012,POLG2
84275,0.7023733382500001,SLC25A33
348235,0.7017419525000008,SKA2
25788,0.7017278065000001,RAD54B
144455,0.7013092307500006,E2F7
6603,0.7006103575000004,SMARCD2
221937,0.7002527887500003,FOXK1
6431,0.6995817042500008,SRSF6
132241,0.6993669432500003,RPL32P3
23456,0.6990771712499981,ABCB10
81603,0.698937999,TRIM8
55280,0.6973750757499992,CWF19L1
3276,0.6967954125000002,PRMT1
27352,0.6956959220000005,SGSM3
7291,0.69566191975,TWIST1
2766,0.69456057825,GMPR
64710,0.6944305092500009,NUCKS1
9213,0.6939805142499997,XPR1
84542,0.6938457179999995,SANBR
79629,0.6937169104999992,OCEL1
3646,0.6936202574999992,EIF3E
116064,0.6934005607499998,LRRC58
284325,0.6928140875000013,ACTMAP
7518,0.691626565,XRCC4
23379,0.6915508877499992,ICE1
10763,0.6910365079999998,NES
201254,0.6905285357499995,CENPX
133686,0.6900288804999999,NADK2
51205,0.6898880252499997,ACP6
91272,0.6889996390000022,BOD1
2049,0.6886137002500003,EPHB3
